id,name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,license,price_in_USD,long_term,price_per_night
773049275974673644,Ouranos STAY 101｜京急蒲田駅徒歩4分｜プレミアムマットレス｜高速無料wifi,昌賢,Ota Ku,35.559398507328,139.7204900532961,Entire home/apt,15286,2,84,11,special economic zoning act | 4健生発第11615号,98.61935483870968,False,7643
773049674327667304,Ouranos STAY 301｜京急蒲田駅徒歩4分｜プレミアムマットレス｜高速無料wifi,昌賢,Ota Ku,35.5592969,139.720569,Entire home/apt,19143,3,99,11,special economic zoning act | 4健生発第11615号,123.50322580645161,False,6381
773065966490711788,Convenient Tokyo condo Shibuya Crossing 6 min walk,Siegfried,Shibuya Ku,35.6583,139.69569,Entire home/apt,29518,2,42,4,m130032144,190.43870967741935,False,14759
773444223274936005,"Shibuya,friends,family,60㎡,2 Rooms,VOD,Spacious",Ranka,Setagaya Ku,35.63954055623363,139.66811369814758,Entire home/apt,44229,3,0,4,hotels and inns business act | 世田谷区世田谷保健所 | ４世保生環第５７０号,285.3483870967742,False,14743
774416148838803134,御风阁201-山手線【新宿2分】繁華地帶的和風住宅！駅徒步8分！新大久保商業街,Mari,Shinjuku Ku,35.699898,139.704759,Entire home/apt,23520,2,48,17,m130025731,151.74193548387098,False,11760
783598105596685593,211東京JR赤羽站步行4分。池袋9分新宿14分上野10分免费存行李箱！微：hefuyan7190,福艷,Kita Ku,35.7767601,139.7169598,Entire home/apt,14000,3,32,31,m130032470,90.3225806451613,False,4667
783833920510726418,"谷中の隠れ家で、""暮らすように旅""しませんか？/一軒家を猫4匹と貸切れます！。一名様ご利用割引有り！",Mie,Taito Ku,35.71983641395597,139.76655781617944,Private room,32271,2,1,4,hotels and inns business act | 東京都台東区台東保健所 | 2台台健生環き第１０１０１号,208.2,False,16136
783887769777778513,new open 入谷站 6分钟,美莎,Taito Ku,35.72236,139.7909,Entire home/apt,36857,2,23,29,m130027324,237.78709677419354,False,18428
784365897264026312,Tokyo Soohome R201 / 50㎡ Heisei FamiType,Sophie,Toshima Ku,35.730506186401094,139.7318525566223,Entire home/apt,29951,2,75,7,hotels and inns business act | 豊島区池袋保健所 | 2豊池保衛環き第88号,193.23225806451612,False,14976
784391959705150536,渋谷まで一駅3分！新宿8分！下北沢駅徒歩3分 おしゃれな街下北沢で広いクイーンベッドで素敵な滞在を,Aruko,Setagaya Ku,35.66095090177361,139.66832991001274,Entire home/apt,29571,3,68,13,hotels and inns business act | 世田谷区世田谷保健所 | 4世保生環第840号,190.78064516129032,False,9857
784440469024290235,B101*Shinjuku Guest room/1 min walk Okubo station,Akemi,Shinjuku Ku,35.701511881275025,139.69713097743713,Entire home/apt,17751,2,67,10,hotels and inns business act | 新宿区保健所 | 4新保衛環第198号,114.52258064516128,False,8876
784456926931992322,B102*Shinjuku Guest room/1 min walk Okubo station,Akemi,Shinjuku Ku,35.70135,139.69732,Entire home/apt,16837,2,70,10,hotels and inns business act | 新宿区保健所 | 4新保衛環第198号,108.6258064516129,False,8418
784460324796168882,B201*[東京優先]絶好のロケーション新宿大久保駅から1分,Akemi,Shinjuku Ku,35.70223,139.69731,Entire home/apt,17371,2,78,10,hotels and inns business act | 新宿区保健所 | 4新保衛環第198号,112.07096774193549,False,8686
778162500048133927,西新宿202 Kaishu's cozy house,恵,Nakano Ku,35.70034,139.67986,Entire home/apt,16987,2,22,60,m130032968,109.59354838709677,False,8494
778435948346464742,【New House】2 min from station/6min by train Odaiba,Natsuko,Shinagawa Ku,35.6184431,139.7421757,Entire home/apt,150000,3,65,3,m130032353,967.741935483871,False,50000
778628481522927468,"大风302 新宿商圈徒步，山手线直达涩谷原宿,3人最大入住，免费WIFI",Mari,Shinjuku Ku,35.70083,139.70437,Entire home/apt,55860,2,33,17,m130029350,360.38709677419354,False,27930
778738994950795523,"1 minute from the station, very convenient.",Yudong,Toshima Ku,35.7339,139.72763,Entire home/apt,23269,1,35,1,m130045536,150.1225806451613,False,23269
778761706236525665,3Brm House in City Center! Perfect for big groups!,Geoff & Jo,Shinjuku Ku,35.69939,139.7,Entire home/apt,65544,2,85,1,hotels and inns business act | 新宿区保健所 | 5新保衛環第64号,422.86451612903227,False,32772
778764945821654889,東京大学、早稲田大学、上野、秋葉原、東京、横浜まで一本電車で行ける,龍也,Kita Ku,35.75807,139.73753,Entire home/apt,8106,10,18,10,m130032097,52.29677419354839,False,811
778783877843496945,3人部屋　安心安い上野、浅草寺周辺、地下鉄駅徒歩2分、上野駅徒歩9分、コンビニ1分,Izumi,Taito Ku,35.71129,139.78341,Private room,12143,1,28,13,hotels and inns business act | 東京都台東区台東保健所 | 29台台健生環き第215号,78.34193548387097,False,12143
778860707361419606,"3-minute walk from Asakusa, exclusive balcony, 3F",Yasuhiko,Taito Ku,35.7141439,139.7901018,Entire home/apt,17507,2,110,6,hotels and inns business act | 東京都台東区台東保健所 | 4台台健生環き第10139号,112.9483870967742,False,8754
779157466268278825,人気の三軒茶屋駅徒歩1分　マンションの一室貸し,Nakano,Setagaya Ku,35.6438,139.6718,Entire home/apt,16000,1,50,3,m130032308,103.2258064516129,False,16000
779186997649862554,"Shibuya,Couple,Friends,Spacious,Netflix,PrimeVideo",Ranka,Setagaya Ku,35.6394926,139.6681888,Entire home/apt,14400,2,55,4,hotels and inns business act | 世田谷区世田谷保健所 | ４世保生環第５７１号,92.90322580645162,False,7200
779554448133927470,Enjoy your trip with LAI's HOUSE,Ryan,Itabashi Ku,35.7521573139266,139.71382912248373,Private room,35148,3,11,3,hotels and inns business act | 東京都板橋区保健所 | 31板保生環き第25号,226.76129032258063,False,11716
779988019428180299,2min from Ueno Sta/30㎡ 4 people/with a kitchen/A,Stayme,Taito Ku,35.71441,139.77871,Private room,45399,1,44,31,hotels and inns business act | 東京都台東区台東保健所 | 4台台健生環き第10086号,292.89677419354837,False,45399
779990321114769445,2min from Ueno Sta/30㎡ 4 people/with a kitchen/A,Stayme,Taito Ku,35.71661,139.77861,Private room,45399,1,18,31,hotels and inns business act |  東京都台東区台東保健所 | 4台台健生環き第10086号,292.89677419354837,False,45399
779991440837041883,2min from Ueno Sta/30㎡ 4 people/with a kitchen/A,Stayme,Taito Ku,35.71488,139.77842,Private room,45399,1,23,31,hotels and inns business act | 東京都台東区台東保健所 | 4台台健生環き第10086号,292.89677419354837,False,45399
779994240350651367,2min from Ueno Sta/30㎡ 4 people/with a kitchen/A,Stayme,Taito Ku,35.71449,139.77844,Private room,45399,1,17,31,hotels and inns business act | 東京都台東区台東保健所 | 4台台健生環き第10086号,292.89677419354837,False,45399
780001631318903994,2min from Ueno Sta/30㎡ 4 people/with a kitchen/A,Stayme,Taito Ku,35.71511,139.77861,Private room,45399,1,23,31,hotels and inns business act | 東京都台東区台東保健所 | 4台台健生環き第10086号,292.89677419354837,False,45399
780003258859906757,2min walk  from Ueno Sta/with a kitchen/ D type,Stayme,Taito Ku,35.71429,139.77849,Private room,44961,1,30,31,hotels and inns business act | 東京都台東区台東保健所 | 4台台健生環き第10086号,290.0709677419355,False,44961
780005288507135431,2min from Ueno Sta/30㎡ 4 people/with a kitchen/A,Stayme,Taito Ku,35.71619,139.77868,Private room,45399,1,32,31,hotels and inns business act | 東京都台東区台東保健所 | 4台台健生環き第10086号,292.89677419354837,False,45399
780015342994890154,High floor/2min from Ueno Sta/30㎡4ppl/kitchen/ G,Stayme,Taito Ku,35.71478,139.77848,Private room,46041,1,30,31,hotels and inns business act | 東京都台東区台東保健所 | 4台台健生環き第10086号,297.0387096774194,False,46041
780246749846323325,新宿駅徒歩12分　歌舞伎町徒歩10分　無料駐車場（サイズ幅1800ｍｍ以下　高さ2100ｍｍ以下）,つくいリゾート,Shinjuku Ku,35.698419,139.696204,Entire home/apt,63091,2,47,11,hotels and inns business act | 新宿区保健所 | 4新保衛環第157号,407.0387096774194,False,31546
780338356068287422,1 50㎡ Renovated Spacious House near Shinjuku/WiFi,Jun,Suginami Ku,35.72365,139.62174,Entire home/apt,25189,1,26,2,m130006856,162.50967741935483,False,25189
780344212998357255,2 50㎡ Renovated Spacious House near Shinjuku/WiFi,Jun,Suginami Ku,35.7227916,139.6225174,Entire home/apt,16020,1,30,2,m130006857,103.35483870967742,False,16020
780644731019747185,View of Sky Tree/Family room with loft/5 ppl,Smi:Re Stay,Sumida Ku,35.7076538,139.8133275,Private room,45865,3,0,4,hotels and inns business act | 墨田区保健所 | 28墨福衛生環第345号,295.9032258064516,False,15288
780666488985079410,【NEW OPEN】1 min to Ikebukuro/Wifi/Netflix/6ppl,Risa & Kei,Toshima Ku,35.73187,139.69839,Entire home/apt,15509,3,25,50,m130032362,100.05806451612904,False,5170
780803840946955283,Ouranos STAY 402｜京急蒲田駅徒歩4分｜プレミアムマットレス｜高速無料wifi,昌賢,Ota Ku,35.55938514250289,139.7204863652587,Entire home/apt,10929,3,69,11,special economic zoning act | 4健生発第11615号,70.50967741935484,False,3643
780829360424469626,Ouranos STAY 403｜京急蒲田駅徒歩4分｜プレミアムマットレス｜高速無料wifi,昌賢,Ota Ku,35.55939414330372,139.72049374133348,Entire home/apt,10929,3,66,11,special economic zoning act | 4健生発第11615号,70.50967741935484,False,3643
780880751762493833,Ouranos STAY 302｜京急蒲田駅徒歩4分｜プレミアムマットレス｜高速無料wifi,昌賢,Ota Ku,35.559385415254454,139.72049541771412,Entire home/apt,10929,3,86,11,special economic zoning act | 4健生発第11615号,70.50967741935484,False,3643
780933167691850852,Ouranos STAY 202｜京急蒲田駅徒歩4分｜プレミアムマットレス｜高速無料wifi,昌賢,Ota Ku,35.55937368693675,139.7205115109682,Entire home/apt,10929,3,70,11,special economic zoning act | 4健生発第11615号,70.50967741935484,False,3643
780978392808221103,Ouranos STAY 303｜京急蒲田駅徒歩4分｜プレミアムマットレス｜高速無料wifi,昌賢,Ota Ku,35.55939414330372,139.72048837691543,Entire home/apt,10143,3,68,11,special economic zoning act | 4健生発第11615号,65.43870967741935,False,3381
780995804892850445,"Shinjuku city, Shin-Okubo",Yasuka,Shinjuku Ku,35.7015883,139.6938496,Entire home/apt,12950,2,22,1,m130017246,83.54838709677419,False,6475
781008564213185310,Ouranos STAY 203｜京急蒲田駅徒歩4分｜プレミアムマットレス｜高速無料wifi,昌賢,Ota Ku,35.559387051763764,139.72049206495285,Entire home/apt,9786,3,93,11,special economic zoning act | 4健生発第11615号,63.13548387096774,False,3262
781613558311070715,Laidback Bright Shibuya Studio/ Prime Location,Tak,Shibuya Ku,35.65660510110833,139.695734089238,Entire home/apt,31042,3,55,3,hotels and inns business act | 品川区保健所 | 30品保生環き第37号,200.2709677419355,False,10347
782073219925062367,JR錦糸町车站7分，徒步晴空塔8分钟，成田、羽田、东京站、迪士尼、浅草、秋葉原、新宿直达，99平方,堀,Sumida Ku,35.70123,139.81883,Private room,92443,3,35,18,hotels and inns business act | 墨田区保健所 | 2墨福衛生環第295号,596.4064516129032,False,30814
782141978249896288,【5人部屋】住吉駅10分/東京観光最適/Wi-Fi付き101,Masahiro,Koto Ku,35.67970332888962,139.81456103321753,Private room,16014,2,120,25,hotels and inns business act | 江東区保健所 | ３０江健生環き第１１６号,103.31612903225806,False,8007
782227880879332694,101早稲田駅徒歩5分・4人宿泊ok/Wi-Fiあり/穴八幡宮神社/keep luggage ok/,博雅,Shinjuku Ku,35.70231,139.72208,Entire home/apt,15000,1,42,22,m130032413,96.7741935483871,False,15000
782238580661557796,1 min walk from sta./Near Disney/Tokyo Sta. 14 min,Sylvia,Edogawa Ku,35.66422491387087,139.86098001826753,Entire home/apt,19286,3,42,20,m130032258,124.4258064516129,False,6429
782450448336867364,Shinjuku Warm House 2 bedrooms *English OK*,Eric,Shinjuku Ku,35.700111317076164,139.7072248533368,Entire home/apt,31571,1,52,110,hotels and inns business act | 新宿区保健所 | 2新保衛環第104号,203.68387096774194,False,31571
783421853840017780,120㎡/5BR/7min to Station/20min walk to Skytree,順子,Sumida Ku,35.72301490000001,139.8236456932541,Entire home/apt,22892,1,53,52,m130032400,147.69032258064516,False,22892
783488398922647049,2F-上野区域/JR山手线上野站步行4分钟/新宿池袋东京直达/最近车站步行3分钟/最多8人/精心装修,Sun,Taito Ku,35.71417,139.77991,Entire home/apt,48214,5,58,6,m130027029,311.05806451612904,False,9643
783558657950164112,【501】Good location close to Ikebukuro station!,Kei,Toshima Ku,35.73366,139.72828,Entire home/apt,15800,2,33,7,m130006164,101.93548387096774,False,7900
783578446293555047,【502】Good location close to Ikebukuro station!,Kei,Toshima Ku,35.73236005354183,139.7276971528043,Entire home/apt,15800,2,34,7,m130006165,101.93548387096774,False,7900
783583001224642227,【601】Good location close to Ikebukuro station!,Kei,Toshima Ku,35.73246,139.72817,Entire home/apt,15086,2,28,7,m130006166,97.32903225806452,False,7543
792900906312526840,2023年オープン　35㎡　和風アパートメント　住吉駅出口から徒歩5分,Yasuo,Koto Ku,35.685800517011096,139.81387850196072,Entire home/apt,21000,3,128,3,hotels and inns business act | 江東区保健所 | ４江健生環き第５２号,135.48387096774192,False,7000
792909900824556918,EG-PT31【ペット可】12.5㎡の洋室／2人予約は3/4 bed1台／専用冷蔵庫付き,Ken,Edogawa Ku,35.7400151,139.8962344,Private room,10143,3,3,13,m130002463,65.43870967741935,False,3381
793009379560922224,品川高輪台　A-TYPE　ツインベッドルーム　定員2名,Pearly Flats,Shinagawa Ku,35.6299269,139.7286208,Private room,12071,1,198,2,hotels and inns business act | 品川区保健所 | 4品保生環き第60号,77.87741935483871,False,12071
793309609744991954,nestay apartment tokyo akihabara 4B,Sea,Chiyoda Ku,35.69663788471122,139.7791538408377,Entire home/apt,37462,1,44,6,m130009512,241.69032258064516,False,37462
794651466802499949,桜と紅葉が楽しめる公園が歩いて１０分で近隣はとても静かな住宅街です。敷地内に駐車場あります。,Yukio,Machida Shi,35.57835,139.45493,Entire home/apt,9900,2,34,4,m130032495,63.87096774193548,False,4950
794701122235496619,渋谷駅から徒歩20分、池尻大橋駅徒歩3分、アクセス抜群！桜の名所目黒川近くSakuraStay301,Hana,Meguro Ku,35.65355339304425,139.68669355401457,Entire home/apt,19909,2,70,6,hotels and inns business act | 目黒区保健所 | 目健衛環き第98号,128.44516129032257,False,9954
794703819389665543,渋谷駅から徒歩20分、池尻大橋駅から徒歩3分、寝室2部屋MAX5人、桜の名所目黒川近くの貸切アパート,Hana,Meguro Ku,35.65145439104325,139.68859267522438,Entire home/apt,39055,2,70,6,hotels and inns business act | 目黒区保健所 | 目健衛環き第99号,251.96774193548387,False,19528
794741200998234650,MGY｜浅草寺徒步10分钟｜独立建筑｜阳光露台｜合羽桥道具街50米｜步行6分钟至地铁站,Yubo,Taito Ku,35.71429612614924,139.78722899753328,Entire home/apt,28500,1,57,21,m130032901,183.8709677419355,False,28500
795278732965706223,【下北沢駅2分】ダブルベッド2台/最大4名/ゆったりくつろぎルーム/ボードゲーム・調理器具充実/,Kento,Setagaya Ku,35.660987293023204,139.66840432554778,Entire home/apt,15539,1,62,5,hotels and inns business act | 世田谷区世田谷保健所 | 4世保生環第867号,100.2516129032258,False,15539
795441169242552390,Shinjuku Warm House 2 bedrooms *English OK*,Eric,Shinjuku Ku,35.70012229520811,139.70723285928614,Entire home/apt,35143,1,71,110,hotels and inns business act | 新宿区保健所 | 2新保衛環第104号,226.7290322580645,False,35143
